party_name,investment,levenshtein_score,jaro_winkler_score,average_score
utica boilers,ust bills,0.46153846153846156,0.752014652014652,0.6067765567765568
utica mutual insurance,us natural gas ung,0.36363636363636365,0.6941206941206941,0.5288785288785289
v belfonti,va beach va,0.36363636363636365,0.5878787878787879,0.47575757575757577
v pfe international,vanguard international fund,0.5555555555555556,0.6483430799220273,0.6019493177387915
vailballou press,va coll bldg,0.3125,0.6388888888888888,0.4756944444444444
valdez,valspar,0.4285714285714286,0.6428571428571429,0.5357142857142858
valentine,va state,0.4444444444444444,0.6481481481481481,0.5462962962962963
vallearce,valspar,0.5555555555555556,0.8296296296296296,0.6925925925925926
valley,va college bld,0.3571428571428571,0.7841269841269842,0.5706349206349206
valuevision media,verisign,0.3529411764705882,0.7308823529411765,0.5419117647058824
van buren,van kampen,0.6,0.8533333333333333,0.7266666666666666
van der bosch,van eck global,0.4285714285714286,0.8448107448107448,0.6366910866910866
van guilder,vanguard index,0.5,0.842121212121212,0.671060606060606
van ommeren shipping usa,vankampen ins muni ine trust,0.4285714285714286,0.6865079365079364,0.5575396825396826
van tassell,van kampen,0.5454545454545454,0.8290909090909091,0.6872727272727273
vanhorn,vanguard gnma,0.3846153846153846,0.6996336996336997,0.5421245421245422
vargas,virginiast,0.5,0.8,0.65
vargas torres,va state,0.3846153846153846,0.8054945054945055,0.595054945054945
vargasmiranda,vanguard star fundra,0.44999999999999996,0.7662470862470862,0.608123543123543
varian medical systems,varian medical systems,1.0,1.0,1.0
vasquez,va state,0.375,0.6904761904761904,0.5327380952380951
vazquezbaldonado,vanguard voo,0.375,0.6736111111111112,0.5243055555555556
vazquezocasio,venzon communications,0.33333333333333337,0.5958485958485958,0.4645909645909646
vazzano,va state go,0.36363636363636365,0.6450216450216449,0.5043290043290043
vega colon,viatris common,0.4285714285714286,0.76,0.5942857142857143
vega marrero,vca antech,0.41666666666666663,0.638888888888889,0.5277777777777778
velazquez,vehicles,0.33333333333333337,0.6481481481481481,0.49074074074074076
velezvillaran,valspar,0.3076923076923077,0.6263736263736264,0.46703296703296704
venson,verisign,0.5,0.7777777777777778,0.6388888888888888
ventas,ventas reit,0.5454545454545454,0.9090909090909091,0.7272727272727273
verizon communications,verizon communications,1.0,1.0,1.0
verizon new york,verizon comm,0.5625,0.8625,0.7125
vermeer manufacturing,vanguard money market prime fund ira,0.2777777777777778,0.6880395433027012,0.4829086605402395
vertex development,verastem vstm,0.33333333333333337,0.6937321937321936,0.5135327635327636
vesterhalt,verastem vstm,0.46153846153846156,0.7774358974358975,0.6194871794871795
vgm financial services,vv finance,0.40909090909090906,0.7927272727272727,0.6009090909090908
viacom international,vanguard international fund,0.5555555555555556,0.6516975308641976,0.6036265432098766
viault,viatris,0.4285714285714286,0.8222222222222223,0.6253968253968254
vides,vehicles,0.5,0.6833333333333332,0.5916666666666666
vidmar,viatris,0.2857142857142857,0.7968253968253969,0.5412698412698413
vigier,virginiast,0.4,0.768888888888889,0.5844444444444445
vigilant insurance,vv finance,0.38888888888888884,0.7358333333333333,0.5623611111111111
viking pools northeast,virginiast,0.31818181818181823,0.6251082251082251,0.47164502164502164
village of ilion new york,vaneck vectors fallen angel bond,0.34375,0.619436274509804,0.481593137254902
village of mundelein,vanguard money market ira,0.31999999999999995,0.6580952380952381,0.489047619047619
village of oak park,vale sa vale,0.368421052631579,0.6671539961013645,0.5177875243664718
village of olde st andrews,vale sa adr vale,0.34615384615384615,0.6426282051282052,0.49439102564102566
village of riverdale,vale sa vale,0.44999999999999996,0.6777777777777777,0.5638888888888889
village of south elgin,vanguard life strategy mod growthira,0.2777777777777778,0.6743310295941874,0.4760544036859826
village of union springs,vaneck vectors junior gold miners,0.36363636363636365,0.6355218855218855,0.49957912457912457
villalobos,viacom,0.4,0.6888888888888888,0.5444444444444444
villanueva,vca antech,0.4,0.6,0.5
villegas,virginiast,0.4,0.7666666666666667,0.5833333333333334
villella,va college bld,0.3571428571428571,0.6150793650793651,0.4861111111111111
vincent longo,van eck global,0.4285714285714286,0.6456043956043956,0.5370879120879122
vines,virginiast,0.4,0.7866666666666667,0.5933333333333334
vip transport,viatris,0.3846153846153846,0.7738705738705739,0.5792429792429792
vivenzio,viatris,0.375,0.6011904761904762,0.4880952380952381
vizcarrondocasanova,verizon communications vz,0.31999999999999995,0.6465664160401002,0.4832832080200501
vogel,va college bld,0.3571428571428571,0.7471428571428572,0.5521428571428572
vonderheide,vanguard index,0.4285714285714286,0.6168831168831169,0.5227272727272727
vtech telecommunications,venzon communications,0.6666666666666667,0.7671218487394958,0.7168942577030812
waage,walgreen,0.5,0.8133333333333332,0.6566666666666666
wachovia bank na,wachovia bank,0.8125,0.9625,0.8875
wade lupe const,walgreens,0.4,0.7604232804232804,0.5802116402116402
wagner,waters,0.5,0.8222222222222222,0.6611111111111111
wagner enterprises,walgreens,0.33333333333333337,0.7888888888888889,0.5611111111111111
waisonovitz,wachovia,0.4545454545454546,0.6265151515151516,0.540530303030303
walden,walgreen,0.625,0.8736111111111112,0.7493055555555557
waldner,walt disney,0.5454545454545454,0.8606060606060606,0.703030303030303
walker,walmart,0.5714285714285714,0.8222222222222223,0.6968253968253968
walker parking consultants,walmart stores,0.34615384615384615,0.8021367521367522,0.5741452991452991
wall street on demand,walgreen,0.33333333333333337,0.8152777777777778,0.5743055555555556
wallace,walmart,0.5714285714285714,0.8,0.6857142857142857
walls,waters,0.5,0.76,0.63
walmart puerto rico,walmart stores,0.5789473684210527,0.8644110275689223,0.7216791979949875
walmart stores,walmart stores,1.0,1.0,1.0
walsh,walt disney,0.36363636363636365,0.8048484848484848,0.5842424242424242
walt disney,walt disney,1.0,1.0,1.0
walters,waters,0.8571428571428572,0.9619047619047619,0.9095238095238096
wanning,washington mut,0.3571428571428571,0.7650793650793651,0.5611111111111111
warboys,waters,0.4285714285714286,0.7968253968253969,0.6126984126984127
warden,walgreen,0.625,0.8555555555555556,0.7402777777777778
warfield,walgreen,0.375,0.6666666666666666,0.5208333333333333
warfield ex rel fox,waddell reed,0.368421052631579,0.7759064327485381,0.5721637426900585
warner bros entertainment,waukee state bank,0.36,0.6590045248868778,0.5095022624434389
warren,walgreen,0.625,0.8555555555555556,0.7402777777777778
warren perry anthony pllc,wyeth formerly amerhome prod,0.3571428571428571,0.6055182072829132,0.48133053221288513
warthan,west bank,0.4444444444444444,0.671957671957672,0.5582010582010581
washington mutual bank,washington mut,0.6363636363636364,0.9272727272727272,0.7818181818181817
waterman,waters,0.625,0.8916666666666667,0.7583333333333333
watson ex rel watson,waters,0.30000000000000004,0.7977777777777778,0.548888888888889
webster,wabtec,0.5714285714285714,0.7714285714285715,0.6714285714285715
wecht,winchester va,0.3076923076923077,0.7553846153846154,0.5315384615384615
weeks marine,wells fargo new,0.5333333333333333,0.7866666666666667,0.66
wehner,winchester va,0.3076923076923077,0.7884615384615385,0.5480769230769231
weichert,winchester va,0.3846153846153846,0.7721153846153846,0.5783653846153847
weigand,west bank,0.4444444444444444,0.671957671957672,0.5582010582010581
weigel broadcasting,wells fargo checkingsavings,0.33333333333333337,0.6705653021442495,0.5019493177387915
weiss,waters,0.33333333333333337,0.7300000000000001,0.5316666666666667
welch,west palm beach florida,0.21739130434782605,0.791304347826087,0.5043478260869565
wellmark,wellsfargo,0.6,0.87,0.735
wellpoint health networks,westport select capclr,0.36,0.7729292929292929,0.5664646464646464
wells,wellsfargo,0.5,0.9,0.7
wenderlich,western union,0.3846153846153846,0.6316239316239316,0.5081196581196581
wendt,western umon,0.25,0.6277777777777778,0.4388888888888889
westchester fire insurance,western umon,0.34615384615384615,0.8235897435897436,0.5848717948717949
western investment,western union,0.5555555555555556,0.8732711732711733,0.7144133644133644
western reserve life assur of ohio,wells fargo certificates of deposit x,0.29729729729729726,0.7682586115527292,0.5327779544250133
western union financial services,western union,0.40625,0.88125,0.64375
western world insurance,western union,0.4347826086956522,0.8822742474916387,0.6585284280936454
westphal,west bank,0.5555555555555556,0.836111111111111,0.6958333333333333
westrmwest risk markets,wells fargo money market,0.375,0.6354382332643204,0.5052191166321602
weyerhaeuser,waters,0.33333333333333337,0.6833333333333332,0.5083333333333333
whalen,walgreen,0.5,0.8375000000000001,0.6687500000000001
whayne supply,waters,0.3076923076923077,0.6581196581196581,0.4829059829059829
wheeler,winchester va,0.3846153846153846,0.6996336996336997,0.5421245421245422
wheelings ex rel estate of seals,wells fargo certificates of deposit x,0.3513513513513513,0.6745495495495496,0.5129504504504505
whelan,west bank,0.33333333333333337,0.7333333333333334,0.5333333333333334
white,whiting pete,0.41666666666666663,0.8833333333333334,0.65
whitehead,whiting pete,0.41666666666666663,0.8333333333333334,0.625
whitehouse,whiting pete,0.41666666666666663,0.8200000000000001,0.6183333333333334
whiteing,whiting pete,0.5,0.8833333333333333,0.6916666666666667
whitley,whiting pete,0.41666666666666663,0.8261904761904763,0.6214285714285714
whitney in re src holding,whiting petroleum,0.4,0.6452941176470589,0.5226470588235295
whittaker,whiting pete,0.41666666666666663,0.6574074074074074,0.537037037037037
whittington,whiting pete,0.5,0.8787878787878788,0.6893939393939394
wigell,walgreen,0.375,0.6388888888888888,0.5069444444444444
wilde,walgreen,0.375,0.6583333333333333,0.5166666666666666
wilkes university,walt disney,0.3529411764705882,0.6492869875222816,0.5011140819964349
will county ill,william floyd un,0.3125,0.8296212121212122,0.571060606060606
william w siegel associates,william floyd un,0.37037037037037035,0.6679994388327722,0.5191849046015713
williams,william floyd un,0.4375,0.8625,0.65
williams seafood of arapahoe,william floyd un,0.3928571428571429,0.8357142857142857,0.6142857142857143
wilson,wisconsin energy,0.25,0.7722222222222223,0.5111111111111111
wiltzius,walt disney,0.36363636363636365,0.6931818181818182,0.5284090909090909
windham community memorial hospital,windstream spin off from alltel,0.2857142857142857,0.6480286738351254,0.46687147977470556
windstream kentucky east,windstream spin off from alltel,0.4516129032258065,0.8278146742567996,0.639713788741303
windstream nebraska,windstream zpin off from alltel,0.4516129032258065,0.8376910016977929,0.6446519524617997
winehouse,winchester va,0.3846153846153846,0.8071225071225071,0.5958689458689459
winslow,walgreens oo,0.33333333333333337,0.6436507936507937,0.48849206349206353
wisconsin central,wisconsin energy,0.7647058823529411,0.9154411764705882,0.8400735294117647
wiseman,west bank,0.4444444444444444,0.6899470899470899,0.5671957671957671
wittje,whiting pete,0.33333333333333337,0.6666666666666666,0.5
wolfe cycle sports,wal mart stores,0.4444444444444444,0.674074074074074,0.5592592592592592
wolff,world com,0.33333333333333337,0.6444444444444445,0.48888888888888893
wolickigables,walgreens,0.3076923076923077,0.6467236467236467,0.4772079772079772
wolpoff abramson llp,walmart common x,0.35,0.6549242424242424,0.5024621212121212
woodlands estates assn,waukee state bank,0.36363636363636365,0.6671122994652406,0.5153743315508021
woods,whole foods mkt,0.33333333333333337,0.7999999999999999,0.5666666666666667
woodstock,whole foods mkt,0.33333333333333337,0.7304761904761905,0.5319047619047619
wooley,wrigley wm jr,0.3076923076923077,0.6581196581196581,0.4829059829059829
wright,wrigley wm jr,0.3076923076923077,0.6581196581196581,0.4829059829059829
wu ex rel tien,walgreen,0.3571428571428571,0.6706349206349206,0.5138888888888888
wyeth,wyeth formerly amerhome prod,0.1785714285714286,0.8357142857142857,0.5071428571428571
wyeth pharmaceutical,wash mutual,0.4,0.681986531986532,0.540993265993266
wyeth pharmaceuticals,wash mutual,0.38095238095238093,0.6748436748436748,0.5278980278980279
wyler,waters,0.5,0.7300000000000001,0.615
xiang li,xcl ld,0.375,0.625,0.5
xpedite systems,xto energy into exxon,0.23809523809523814,0.602116402116402,0.4201058201058201
yamaha motor,yamana gold,0.5833333333333333,0.843939393939394,0.7136363636363636
yamaha motor usa,yahoo,0.3125,0.8166666666666667,0.5645833333333333
yamin,yamana gold,0.36363636363636365,0.8048484848484848,0.5842424242424242
yantis,yahoo,0.33333333333333337,0.5777777777777778,0.4555555555555556
yaodi hu,yahoo yhoo,0.4,0.6416666666666667,0.5208333333333334
yarinsky,yamana gold,0.2727272727272727,0.5492424242424242,0.41098484848484845
yates,yahoo,0.4,0.6,0.5
ycaza,yamana gold,0.2727272727272727,0.6242424242424242,0.44848484848484843
yeager,yeti yeti,0.33333333333333337,0.611111111111111,0.4722222222222222
yellow fin,yeti yeti,0.30000000000000004,0.6148148148148148,0.45740740740740743
