person_id,judge_flag,position,status,disclosures_count,name_first,name_middle,name_last,political_affiliations,race,date_nominated,date_start,date_termination,court_short_name,court_full_name
8882,1,1,judge with 1 position,5.0,Stacey,L.,Meisel,,,,2015-09-24,,D. New Jersey,"United States Bankruptcy Court, D. New Jersey"
8883,1,1,judge with 1 position,7.0,Vincent,F.,Papalia,,,,2014-12-29,,D. New Jersey,"United States Bankruptcy Court, D. New Jersey"
8884,1,1,judge with 1 position,7.0,Jerrold,N.,Poslusny,,,,2015-06-30,,D. New Jersey,"United States Bankruptcy Court, D. New Jersey"
8885,1,1,judge with 1 position,7.0,John,K.,Sherwood,,,,2015-06-08,,D. New Jersey,"United States Bankruptcy Court, D. New Jersey"
8886,1,1,judge with 1 position,9.0,Robert,H.,Jacobvitz,,,,2009-08-10,,D. New Mexico,"United States Bankruptcy Court, D. New Mexico"
8887,1,1,judge with 1 position,10.0,David,T.,Thuma,,,,2012-08-14,,D. New Mexico,"United States Bankruptcy Court, D. New Mexico"
8888,1,1,judge with 1 position,9.0,Bruce,T.,Beesley,,,,2011-01-01,,D. Nevada,"United States Bankruptcy Court, D. Nevada"
8889,1,1,judge with 1 position,,Natalie,M.,Cox,,,,2020-01-20,,D. Nevada,"United States Bankruptcy Court, D. Nevada"
8890,1,1,judge with 1 position,7.0,August,B.,Landis,,,,2013-11-27,,D. Nevada,"United States Bankruptcy Court, D. Nevada"
8891,1,1,judge with 1 position,8.0,Mike,K.,Nakagawa,,,,2006-09-01,,D. Nevada,"United States Bankruptcy Court, D. Nevada"
8892,1,1,judge with 1 position,10.0,Gregg,W.,Zive,,,,1995-01-23,,D. Nevada,"United States Bankruptcy Court, D. Nevada"
8893,1,1,judge with 1 position,9.0,Carla,,Craig,,,,2010-03-02,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8894,1,1,judge with 1 position,10.0,Robert,E.,Grossman,,,,2008-04-18,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8895,1,1,judge with 1 position,10.0,Nancy,H.,Lord,,,,2012-02-29,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8896,1,1,judge with 1 position,8.0,Louis,A.,Scarcella,,,,2014-05-16,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8897,1,1,judge with 1 position,10.0,Elizabeth,Snow,Stong,,,,2003-09-02,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8898,1,1,judge with 1 position,10.0,Alan,S.,Trust,,,,2008-04-02,,E.D. New York,"United States Bankruptcy Court, E.D. New York"
8899,1,1,judge with 1 position,10.0,Margaret,,Cangilos-Ruiz,,,,2007-02-16,,N.D. New York,"United States Bankruptcy Court, N.D. New York"
8900,1,1,judge with 1 position,10.0,Diane,,Davis,,,,2009-03-06,,N.D. New York,"United States Bankruptcy Court, N.D. New York"
8901,1,1,judge with 1 position,10.0,Robert,E.,Littlefield,,,,1995-05-01,,N.D. New York,"United States Bankruptcy Court, N.D. New York"
8902,1,1,judge with 1 position,10.0,Shelley,Clauson,Chapman,,,,2010-03-05,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8903,1,1,judge with 1 position,9.0,Robert,D.,Drain,,,,2002-05-24,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8904,1,1,judge with 1 position,7.0,James,L.,Garrity,,,,2015-02-11,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8905,1,1,judge with 1 position,10.0,Martin,,Glenn,,,,2006-11-30,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8906,1,1,judge with 1 position,10.0,Sean,H.,Lane,,,,2010-09-07,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8907,1,1,judge with 1 position,10.0,Cecelia,G.,Morris,,,,2000-07-01,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8908,1,1,judge with 1 position,6.0,Mary,Kay,Vyskocil,,,,2016-04-07,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8909,1,1,judge with 1 position,7.0,Michael,E.,Wiles,,,,2015-02-27,,S.D. New York,"United States Bankruptcy Court, S.D. New York"
8910,1,1,judge with 1 position,10.0,Carl,L.,Bucki,,,,1993-12-30,,W.D. New York,"United States Bankruptcy Court, W.D. New York"
8911,1,1,judge with 1 position,10.0,Michael,J.,Kaplan,,,,1991-01-01,,W.D. New York,"United States Bankruptcy Court, W.D. New York"
8912,1,1,judge with 1 position,7.0,Paul,R.,Warren,,,,2012-03-15,,W.D. New York,"United States Bankruptcy Court, W.D. New York"
8913,1,1,judge with 1 position,6.0,John,P.,Gustafson,,,,2014-04-08,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8914,1,1,judge with 1 position,10.0,Arthur,I.,Harris,,,,2002-10-07,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8915,1,1,judge with 1 position,10.0,Russ,Harry,Kendig,,,,2001-02-28,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8916,1,1,judge with 1 position,8.0,Alan,M.,Koschik,,,,2014-05-02,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8917,1,1,judge with 1 position,10.0,Jessica,E.,Price-Smith,,,,2011-08-22,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8918,1,1,judge with 1 position,9.0,Mary,Ann,Whipple,,,,2001-05-01,,N.D. Ohio,"United States Bankruptcy Court, N.D. Ohio"
8919,1,1,judge with 1 position,10.0,Beth,A.,Buchanan,,,,2011-05-20,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8920,1,1,judge with 1 position,9.0,Charles,M.,Caldwell,,,,1993-05-26,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8921,1,1,judge with 1 position,10.0,John,E.,Hoffman,,,,2000-02-25,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8922,1,1,judge with 1 position,10.0,Jeffery,P.,Hopkins,,,,1996-04-01,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8923,1,1,judge with 1 position,10.0,Guy,R.,Humphrey,,,,2008-10-02,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8924,1,1,judge with 1 position,10.0,C.,Kathryn,Preston,,,,2005-10-11,,S.D. Ohio,"United States Bankruptcy Court, S.D. Ohio"
8925,1,1,judge with 1 position,10.0,Terrence,L.,Michael,,,,2010-06-06,,N.D. Oklahoma,"United States Bankruptcy Court, N.D. Oklahoma"
8926,1,1,judge with 1 position,10.0,Dana,L.,Rasure,,,,1997-06-03,,N.D. Oklahoma,"United States Bankruptcy Court, N.D. Oklahoma"
8927,1,1,judge with 1 position,10.0,Sarah,A.,Hall,,,,2015-01-07,,W.D. Oklahoma,"United States Bankruptcy Court, W.D. Oklahoma"
8928,1,1,judge with 1 position,6.0,Janice,D.,Loyd,,,,2014-12-12,,W.D. Oklahoma,"United States Bankruptcy Court, W.D. Oklahoma"
8929,1,1,judge with 1 position,10.0,Trish,M.,Brown,,,,1999-12-03,,D. Oregon,"United States Bankruptcy Court, D. Oregon"
8930,1,1,judge with 1 position,4.0,David,W.,Hercher,,,,2017-01-23,,D. Oregon,"United States Bankruptcy Court, D. Oregon"
8931,1,1,judge with 1 position,6.0,Peter,C.,McKittrick,,,,2015-01-12,,D. Oregon,"United States Bankruptcy Court, D. Oregon"
8932,1,1,judge with 1 position,8.0,Thomas,M.,Renn,,,,2011-10-28,,D. Oregon,"United States Bankruptcy Court, D. Oregon"
8933,1,1,judge with 1 position,7.0,Ashely,M.,Chan,,,,2014-10-01,,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania"
8934,1,1,judge with 1 position,8.0,Magdeline,D.,Coleman,,,,2010-04-12,,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania"
8935,1,1,judge with 1 position,9.0,Jean,K.,Fitzsimon,,,,2006-06-28,,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania"
8936,1,1,judge with 1 position,10.0,Eric,L.,Frank,,,,2006-02-14,,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania"
8937,1,1,judge with 1 position,2.0,Patricia,M.,Mayer,,,,2020-03-11,,E.D. Pennsylvania,"United States Bankruptcy Court, E.D. Pennsylvania"
8938,1,1,judge with 1 position,10.0,Robert,N.,Opel,,,,2006-09-28,,M.D. Pennsylvania,"United States Bankruptcy Court, M.D. Pennsylvania"
8939,1,1,judge with 1 position,5.0,Henry,W.,Van Eck,,,,2017-04-06,,M.D. Pennsylvania,"United States Bankruptcy Court, M.D. Pennsylvania"
8940,1,1,judge with 1 position,11.0,Thomas,P.,Agresti,,,,2004-04-08,,W.D. Pennsylvania,"United States Bankruptcy Court, W.D. Pennsylvania"
8941,1,1,judge with 1 position,10.0,Carlota,M.,Bohm,,,,2011-11-28,,W.D. Pennsylvania,"United States Bankruptcy Court, W.D. Pennsylvania"
8942,1,1,judge with 1 position,10.0,Jeffery,A.,Deller,,,,2005-10-06,,W.D. Pennsylvania,"United States Bankruptcy Court, W.D. Pennsylvania"
8943,1,1,judge with 1 position,9.0,Gregory,L.,Taddonio,,,,2013-07-01,,W.D. Pennsylvania,"United States Bankruptcy Court, W.D. Pennsylvania"
8944,1,1,judge with 1 position,9.0,Mildred,,Caban,,,,2010-05-01,,D. Puerto Rico,"United States Bankruptcy Court, D. Puerto Rico"
8945,1,1,judge with 1 position,9.0,Edward,A.,Godoy,,,,2011-04-01,,D. Puerto Rico,"United States Bankruptcy Court, D. Puerto Rico"
8946,1,1,judge with 1 position,10.0,Enrique,S.,Lamoutte,,,,1986-11-07,,D. Puerto Rico,"United States Bankruptcy Court, D. Puerto Rico"
8947,1,1,judge with 1 position,10.0,Brian,K.,Tester,,,,2006-11-01,,D. Puerto Rico,"United States Bankruptcy Court, D. Puerto Rico"
8948,1,1,judge with 1 position,9.0,Diane,,Finkle,,,,2012-09-06,,D. Rhode Island,"United States Bankruptcy Court, D. Rhode Island"
8949,1,1,judge with 1 position,10.0,Helen,E.,Burris,,,,2006-03-01,,D. South Carolina,"United States Bankruptcy Court, D. South Carolina"
8950,1,1,judge with 1 position,10.0,David,Robert,Duncan,,,,2006-05-26,,D. South Carolina,"United States Bankruptcy Court, D. South Carolina"
8951,1,1,judge with 1 position,10.0,John,E.,Waites,,,,1994-06-01,,D. South Carolina,"United States Bankruptcy Court, D. South Carolina"
8952,1,1,judge with 1 position,9.0,Charles,L.,Nail,,,,2006-08-02,,D. South Dakota,"United States Bankruptcy Court, D. South Dakota"
8953,1,1,judge with 1 position,6.0,Suzanne,H.,Bauknight,,,,2014-11-10,,E.D. Tennessee,"United States Bankruptcy Court, E.D. Tennessee"
8954,1,1,judge with 1 position,9.0,Marcia,,Parsons,,,,1993-11-23,,E.D. Tennessee,"United States Bankruptcy Court, E.D. Tennessee"
8955,1,1,judge with 1 position,10.0,Shelley,D.,Rucker,,,,2010-04-02,,E.D. Tennessee,"United States Bankruptcy Court, E.D. Tennessee"
8956,1,1,judge with 1 position,7.0,Nicholas,W.,Whittenburg,,,,2015-06-08,,E.D. Tennessee,"United States Bankruptcy Court, E.D. Tennessee"
8957,1,1,judge with 1 position,9.0,Marian,,Harrison,,,,1999-12-21,,M.D. Tennessee,"United States Bankruptcy Court, M.D. Tennessee"
8958,1,1,judge with 1 position,10.0,Randal,S.,Mashburn,,,,2012-01-01,,M.D. Tennessee,"United States Bankruptcy Court, M.D. Tennessee"
8959,1,1,judge with 1 position,6.0,Charles,M.,Walker,,,,2016-07-27,,M.D. Tennessee,"United States Bankruptcy Court, M.D. Tennessee"
8960,1,1,judge with 1 position,8.0,Jimmy,L.,Croom,,,,2013-03-20,,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee"
8961,1,1,judge with 1 position,10.0,Paulette,J.,Delk,,,,2006-07-01,,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee"
8962,1,1,judge with 1 position,10.0,George,W.,Emerson,,,,2006-07-01,,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee"
8963,1,1,judge with 1 position,10.0,David,S.,Kennedy,,,,1980-11-01,,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee"
8964,1,1,judge with 1 position,10.0,Jennie,D.,Latta,,,,1997-03-06,,W.D. Tennessee,"United States Bankruptcy Court, W.D. Tennessee"
8965,1,1,judge with 1 position,10.0,Bill,,Parker,,,,1998-10-30,,E.D. Texas,"United States Bankruptcy Court, E.D. Texas"
8966,1,1,judge with 1 position,10.0,Brenda,T.,Rhoades,,,,2003-09-01,,E.D. Texas,"United States Bankruptcy Court, E.D. Texas"
8967,1,1,judge with 1 position,10.0,Harlin,Dewayne,Hale,,,,2002-11-01,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8968,1,1,judge with 1 position,10.0,Barbara,J.,Houser,,,,2000-01-20,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8969,1,1,judge with 1 position,10.0,Stacey,G.C.,Jernigan,,,,2006-05-03,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8970,1,1,judge with 1 position,1.0,Robert,L.,Jones,,,,2000-04-04,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8971,1,1,judge with 1 position,1.0,Edward,L.,Morris,,,,2018-11-22,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8972,1,1,judge with 1 position,7.0,Mark,X.,Mullin,,,,2015-09-18,,N.D. Texas,"United States Bankruptcy Court, N.D. Texas"
8973,1,1,judge with 1 position,10.0,Marvin,P.,Isgur,,,,2004-02-02,,S.D. Texas,"United States Bankruptcy Court, S.D. Texas"
8974,1,1,judge with 1 position,9.0,David,R.,Jones,,,,2015-06-29,,S.D. Texas,"United States Bankruptcy Court, S.D. Texas"
8975,1,1,judge with 1 position,1.0,Christopher,,Lopez,,,,2019-08-14,,S.D. Texas,"United States Bankruptcy Court, S.D. Texas"
8976,1,1,judge with 1 position,4.0,Eduardo,V.,Rodriguez,,,,2015-07-31,,S.D. Texas,"United States Bankruptcy Court, S.D. Texas"
8977,1,1,judge with 1 position,8.0,Tony,M.,Davis,,,,2013-04-01,,W.D. Texas,"United States Bankruptcy Court, W.D. Texas"
8978,1,1,judge with 1 position,10.0,Craig,A.,Gargotta,,,,2007-10-01,,W.D. Texas,"United States Bankruptcy Court, W.D. Texas"
8979,1,1,judge with 1 position,5.0,Ronald,B.,King,,,,1988-10-01,,W.D. Texas,"United States Bankruptcy Court, W.D. Texas"
8980,1,1,judge with 1 position,10.0,H.,Christopher,Mott,,,,2010-09-20,,W.D. Texas,"United States Bankruptcy Court, W.D. Texas"
8981,1,1,judge with 1 position,7.0,Kevin,R.,Anderson,,,,2015-09-01,,D. Utah,"United States Bankruptcy Court, D. Utah"
8982,1,1,judge with 1 position,10.0,Joel,T.,Marker,,,,2010-07-01,,D. Utah,"United States Bankruptcy Court, D. Utah"
8983,1,1,judge with 1 position,10.0,R.,Kimball,Mosier,,,,2009-02-03,,D. Utah,"United States Bankruptcy Court, D. Utah"
8984,1,1,judge with 1 position,9.0,William,T.,Thurman,,,,2001-09-04,,D. Utah,"United States Bankruptcy Court, D. Utah"
8985,1,1,judge with 1 position,10.0,Kevin,R.,Huennekens,,,,2006-09-11,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8986,1,1,judge with 1 position,10.0,Brian,,Kenney,,,,2011-04-12,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8987,1,1,judge with 1 position,5.0,Klinette,H.,Kindred,,,,2017-01-23,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8988,1,1,judge with 1 position,8.0,Keith,L.,Phillips,,,,2013-08-26,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8989,1,1,judge with 1 position,11.0,Frank,J.,Santoro,,,,2008-02-21,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8990,1,1,judge with 1 position,11.0,Stephen,C.,St. John,,,,1995-09-27,,E.D. Virginia,"United States Bankruptcy Court, E.D. Virginia"
8991,1,1,judge with 1 position,8.0,Paul,Markham,Black,,,,2014-01-02,,W.D. Virginia,"United States Bankruptcy Court, W.D. Virginia"
8992,1,1,judge with 1 position,9.0,Rebecca,Buehler,Connelly,,,,2012-07-11,,W.D. Virginia,"United States Bankruptcy Court, W.D. Virginia"
8993,1,1,judge with 1 position,10.0,Colleen,A.,Brown,,,,2000-04-10,,D. Vermont,"United States Bankruptcy Court, D. Vermont"
8994,1,1,judge with 1 position,8.0,Frederick,P.,Corbit,,,,2013-09-19,,E.D. Washington,"United States Bankruptcy Court, E.D. Washington"
8995,1,1,judge with 1 position,,Whitman,L.,Holt,,,,2019-11-01,,E.D. Washington,"United States Bankruptcy Court, E.D. Washington"
8996,1,1,judge with 1 position,9.0,Frank,L.,Kurtz,,,,2005-11-01,,E.D. Washington,"United States Bankruptcy Court, E.D. Washington"
8997,1,1,judge with 1 position,6.0,Christopher,M.,Alston,,,,2015-07-01,,W.D. Washington,"United States Bankruptcy Court, W.D. Washington"
8998,1,1,judge with 1 position,10.0,Marc,L.,Barreca,,,,2010-07-13,,W.D. Washington,"United States Bankruptcy Court, W.D. Washington"
8999,1,1,judge with 1 position,10.0,Timothy,,Dore,,,,2011-04-04,,W.D. Washington,"United States Bankruptcy Court, W.D. Washington"
9000,1,1,judge with 1 position,3.0,Mary,Jo,Heston,,,,2017-01-31,,W.D. Washington,"United States Bankruptcy Court, W.D. Washington"
9001,1,1,judge with 1 position,9.0,Brian,D.,Lynch,,,,2010-06-01,,W.D. Washington,"United States Bankruptcy Court, W.D. Washington"
9002,1,1,judge with 1 position,9.0,G.,Michael,Halfenger,,,,2013-01-11,,E.D. Wisconsin,"United States Bankruptcy Court, E.D. Wisconsin"
9003,1,1,judge with 1 position,7.0,Beth,E.,Hanan,,,,2015-05-29,,E.D. Wisconsin,"United States Bankruptcy Court, E.D. Wisconsin"
9004,1,1,judge with 1 position,5.0,Brett,H.,Ludwig,,,,2017-02-27,,E.D. Wisconsin,"United States Bankruptcy Court, E.D. Wisconsin"
9005,1,1,judge with 1 position,3.0,Katherine,M.,Perhach,,,,2019-02-01,,E.D. Wisconsin,"United States Bankruptcy Court, E.D. Wisconsin"
9006,1,1,judge with 1 position,9.0,Catherine,J.,Furay,,,,2013-01-03,,W.D. Wisconsin,"United States Bankruptcy Court, W.D. Wisconsin"
9007,1,1,judge with 1 position,2.0,David,L.,Bissett,,,,2019-10-16,,N.D. West Virginia,"United States Bankruptcy Court, N.D. West Virginia"
9008,1,1,judge with 1 position,9.0,Patrick,M.,Flatley,,,,2006-03-12,,N.D. West Virginia,"United States Bankruptcy Court, N.D. West Virginia"
9009,2,2,judge with multiple positions,5.0,Frank,W.,Volk,,,2019-04-02,2019-10-17,,S.D. West Virginia,"District Court, S.D. West Virginia"
9010,1,1,judge with 1 position,6.0,Cathleen,D.,Parker,,,,2015-06-02,,D. Wyoming,"United States Bankruptcy Court, D. Wyoming"
9011,0,1,non-judge,10.0,Scott,,Oravec,,,,,,,
9012,0,1,non-judge,3.0,Matthew,McCrary,Scoble,,,,,,,
9013,0,1,non-judge,9.0,Deborah,M.,Smith,,,,,,,
9014,0,1,non-judge,2.0,Jerusha,T.,Adams,,,,,,,
9015,0,1,non-judge,10.0,Charles,S.,Coody,,,,,,,
9016,0,1,non-judge,1.0,Stephen,M.,Doyle,,,,,,,
9017,0,1,non-judge,9.0,John,E.,Ott,,,,,,,
9018,0,1,non-judge,10.0,William,E.,Cassady,,,,,,,
9019,0,1,non-judge,10.0,Bert,W.,Milling,,,,,,,
9020,0,1,non-judge,4.0,P.,Bradley,Murray,,,,,,,
9021,0,1,non-judge,10.0,Katherine,P.,Nelson,,,,,,,
9022,0,1,non-judge,10.0,Beth,,Deere,,,,,,,
9023,0,1,non-judge,6.0,Patricia,S.,Harris,,,,,,,
9024,0,1,non-judge,9.0,Jerome,T.,Kearney,,,,,,,
9025,0,1,non-judge,10.0,J.,Thomas,Ray,,,,,,,
9026,0,1,non-judge,10.0,Joseph,J.,Volpe,,,,,,,
9027,0,1,non-judge,10.0,Barry,A.,Bryant,,,,,,,
9028,0,1,non-judge,4.0,Mark,,Ford,,,,,,,
9029,0,1,non-judge,10.0,James,R.,Marschewski,,,,,,,
9030,0,1,non-judge,6.0,Erin,L.,Setser,,,,,,,
9031,0,1,non-judge,1.0,Camille,D.,Bibles,,,,,,,
9032,0,1,non-judge,10.0,Leslie,Ann,Bowman,,,,,,,
9033,0,1,non-judge,9.0,Michelle,H.,Burns,,,,,,,
9034,0,1,non-judge,,Maria,S.,Davila,,,,,,,
9035,0,1,non-judge,10.0,D.,Thomas,Ferraro,,,,,,,
9036,0,1,non-judge,7.0,Deborah,Maureen,Fine,,,,,,,
9037,0,1,non-judge,5.0,Lynnette,C.,Kimmins,,,,,,,
9038,0,1,non-judge,10.0,Bruce,Gordon,MacDonald,,,,,,,
9039,0,1,non-judge,7.0,Eric,J.,Markovich,,,,,,,
9040,0,1,non-judge,10.0,James,F.,Metcalf,,,,,,,
9041,0,1,non-judge,,Michael,T.,Morrissey,,,,,,,
9042,0,1,non-judge,10.0,Jacqueline,J.,Rateau,,,,,,,
9043,0,1,non-judge,10.0,Bernardo,P.,Velasco,,,,,,,
9044,0,1,non-judge,6.0,Eileen,S.,Willett,,,,,,,
9045,0,1,non-judge,10.0,Paul,L.,Abrams,,,,,,,
9046,0,1,non-judge,3.0,Maria,A.,Audero,,,,,,,
9047,0,1,non-judge,1.0,Pedro,V.,Castillo,,,,,,,
9048,0,1,non-judge,9.0,Jacqueline,,Chooljian,,,,,,,
9049,0,1,non-judge,5.0,John,D.,Early,,,,,,,
9050,0,1,non-judge,10.0,Charles,F.,Eick,,,,,,,
9051,0,1,non-judge,8.0,Kenly,Kiya,Kato,,,,,,,
9052,0,1,non-judge,4.0,Hemant,H.,Kewalramani,,,,,,,
9053,0,1,non-judge,5.0,Steve,,Kim,,,,,,,
9054,0,1,non-judge,7.0,Louise,A.,Lamothe,,,,,,,
9055,0,1,non-judge,6.0,Alexander,F.,MacKinnon,,,,,,,
9056,0,1,non-judge,6.0,Douglas,F.,McCormick,,,,,,,
9057,0,1,non-judge,10.0,John,E.,McDermott,,,,,,,
9058,0,1,non-judge,9.0,Frederick,F.,Mumm,,,,,,,
9059,0,1,non-judge,6.0,Rozella,A.,Oliver,,,,,,,
9060,0,1,non-judge,9.0,Sheri,N.,Pym,,,,,,,
9061,0,1,non-judge,10.0,Alicia,G.,Rosenberg,,,,,,,
9062,0,1,non-judge,10.0,Jean,P.,Rosenbluth,,,,,,,
9063,0,1,non-judge,7.0,Alka,,Sagar,,,,,,,
9064,0,1,non-judge,7.0,Karen,E.,Scott,,,,,,,
9065,0,1,non-judge,9.0,Suzanne,H.,Segal,,,,,,,
9066,0,1,non-judge,4.0,Autumn,D.,Spaeth,,,,,,,
9067,0,1,non-judge,7.0,Gail,J.,Standish,,,,,,,
9068,0,1,non-judge,7.0,Karen,L.,Stevenson,,,,,,,
9069,0,1,non-judge,14.0,Patrick,J.,Walsh,,,,,,,
9070,0,1,non-judge,10.0,Michael,R.,Wilner,,,,,,,
9071,2,3,judge with multiple positions,9.0,Gary,S.,Austin,,,,1988-07-08,2007-10-11,,
9072,0,1,non-judge,5.0,Deborah,L.,Barnes,,,,,,,
9073,0,1,non-judge,7.0,Stanley,A.,Boone,,,,,,,
9074,0,1,non-judge,7.0,Edmund,F.,Brennan,,,,,,,
9075,0,1,non-judge,6.0,Allison,,Claire,,,,,,,
9076,0,1,non-judge,1.0,Dennis,M.,Cota,,,,,,,
9077,0,1,non-judge,10.0,Carolyn,K.,Delaney,,,,,,,
9078,0,1,non-judge,7.0,Erica,,Grosjean,,,,,,,
9079,0,1,non-judge,10.0,Gregory,G.,Hollows,,,,,,,
9080,0,1,non-judge,10.0,Barbara,,McAuliffe,,,,,,,
